Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,Type,Start Time,Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,Jump Count,Total Grit,Average Flow,Flagged,Average Elapsed Speed,Dirt Distance,Newly Explored Distance,Newly Explored Dirt Distance,Activity Count,Total Steps,Carbon Saved,Pool Length,Training Load,Intensity,Average Grade Adjusted Pace,Timer Time,Total Cycles,Recovery,With Pet,Competition,Long Run,For a Cause,With Kid,Downhill Distance,Total Sets,Total Reps,Media
17471437201,"Feb 21, 2026, 12:08:08 PM",Three Sisters -1,Ride,,1674,15.91,168.0,34,false,,Frankenbike ,activities/18568646327.tcx.gz,,7.257,1674.0,1674.0,15915.9,10.28,9.508,0.0,0.0,0.0,0.0,0.0,0.0,,,101.0,92.0,168.0,143.0,,163.0,268.0,,,34.0,,,,,,,,,172.0,1675.0,,,0.0,,1.0,,,,,,,,,,,,,,,,16818783.0,,,,,,,,,,,,9.508,0.0,,,,,0.0,,28.0,78.0,,,,,,,,,,,,,media/6dfc56f5-99fe-4c58-9e47-9f4cee6e1c92.jpg
17406202147,"Feb 15, 2026, 12:25:06 PM",Phoenix -3,Ride,Recovery week,5400,50.72,153.0,113,false,,ZRide,activities/18503171517.tcx.gz,,18.144,5400.0,5400.0,50720.0,9.84,9.393,0.0,0.0,0.0,0.0,0.0,0.0,,,96.0,90.0,153.0,143.0,,147.0,784.0,,,113.0,,,,,,,,,149.0,5401.0,,,0.0,,1.0,,,,,,,,,,,,,,,,16925543.0,,,,,,,,,,,,9.393,0.0,,,,,0.0,,73.0,70.0,,,,0.0,0.0,,,,0.0,,,,""
17394643923,"Feb 14, 2026, 12:15:18 PM",Cumberland -3,Ride,Recovery Week,4500,43.03,143.0,47,false,,ZRide,activities/18491515851.tcx.gz,,18.144,4500.0,4500.0,43033.4,10.0,9.563,0.0,0.0,0.0,0.0,0.0,0.0,,,96.0,92.0,143.0,134.0,,145.0,644.0,,,47.0,,,,,,,,,148.0,4501.0,,,0.0,,1.0,,,,,,,,,,,,,,,,16925543.0,,,,,,,,,,,,9.563,0.0,,,,,0.0,,59.0,69.0,,,,0.0,0.0,,,,0.0,,,,media/a811547a-6efd-4761-8bef-c4cdceab58f2.jpg
17378150052,"Feb 12, 2026, 8:41:39 PM",Collins,Ride,Recovery Week,4500,41.59,137.0,33,false,,ZRide,activities/18474935025.tcx.gz,,18.144,4500.0,4500.0,41598.4,9.74,9.244,0.0,0.0,0.0,0.0,0.0,0.0,,,95.0,89.0,137.0,127.0,,143.0,636.0,,,33.0,,,,,,,,,145.0,4501.0,,,0.0,,1.0,,,,,,,,,,,,,,,,16925543.0,,,,,,,,,,,,9.244,0.0,,,,,0.0,,57.0,68.0,,,,0.0,0.0,,,,0.0,,,,""
17377038037,"Feb 12, 2026, 3:29:34 PM",Morning Walk,Walk,,530,0.53,101.0,0,false,,,activities/18473833120.fit.gz,,,530.0,465.0,536.5,1.522,1.154,6.0,2.0,1.0,7.4,36.4,0.9,,,79.0,55.0,101.0,77.0,,,41.0,,,0.0,,,,,,,,,,,,,0.0,,1.0,,1770908400.0,3.0,1.2,-5.5,-6.6,0.56,1016.0,5.2,8.6,315.0,0.0,1770897169.0,1770935315.0,0.875,,,0.0,1.0,0.8,32546.0,1.0,,,,,,1.012,109.6,,,,758.0,0.0,,,,,,,,,,,,,,,,""
17349299619,"Feb 10, 2026, 10:25:45 AM",Pioneer -3,Ride,Recovery Week,3600,33.43,136.0,26,false,,ZRide,activities/18446021068.tcx.gz,,18.144,3600.0,3600.0,33438.7,9.74,9.289,0.0,0.0,0.0,0.0,0.0,0.0,,,94.0,89.0,136.0,126.0,,143.0,507.0,,,26.0,,,,,,,,,146.0,3601.0,,,0.0,,1.0,,,,,,,,,,,,,,,,16925543.0,,,,,,,,,,,,9.289,0.0,,,,,0.0,,47.0,69.0,,,,0.0,0.0,,,,0.0,,,,media/d0df3037-7d94-4ed8-b8e5-7224265c2ddb.jpg
17328994242,"Feb 8, 2026, 12:07:51 PM",Navetta,Ride,"",5400,50.57,136.0,38,false,,ZRide,activities/18425555032.tcx.gz,,18.144,5400.0,5400.0,50578.2,10.44,9.366,0.0,0.0,0.0,0.0,0.0,0.0,,,108.0,90.0,136.0,127.0,,130.0,696.0,,,38.0,,,,,,,,,133.0,5401.0,,,0.0,,1.0,,,,,,,,,,,,,,,,16925543.0,,,,,,,,,,,,9.366,0.0,,,,,0.0,,58.0,62.0,,,,0.0,0.0,,,,0.0,,,,media/723e4992-3bc4-4961-9a1d-ccd9aa3c17b4.jpg
17317306056,"Feb 7, 2026, 12:31:37 PM",Indianhouse -2,Ride,"",4500,40.27,173.0,135,false,,ZRide,activities/18413715656.tcx.gz,,18.144,4500.0,4500.0,40271.5,10.56,8.949,0.0,0.0,0.0,0.0,0.0,0.0,,,104.0,86.0,173.0,151.0,,164.0,717.0,,,135.0,,,,,,,,,180.0,4501.0,,,0.0,,1.0,,,,,,,,,,,,,,,,16925543.0,,,,,,,,,,,,8.949,0.0,,,,,0.0,,89.0,85.0,,,,0.0,0.0,,,,0.0,,,,media/ffaa2f95-00fb-4618-b6ec-a03ac1cd898f.jpg
17300710502,"Feb 5, 2026, 10:02:16 PM",Rich Hole,Ride,"",4500,42.17,131.0,17,false,,ZRide,activities/18396946830.tcx.gz,,18.144,4500.0,4500.0,42175.3,10.0,9.372,0.0,0.0,0.0,0.0,0.0,0.0,,,97.0,90.0,131.0,120.0,,131.0,585.0,,,17.0,,,,,,,,,135.0,4501.0,,,0.0,,1.0,,,,,,,,,,,,,,,,16925543.0,,,,,,,,,,,,9.372,0.0,,,,,0.0,,49.0,63.0,,,,0.0,0.0,,,,0.0,,,,media/198d5958-8847-47a1-963e-c9809becc13f.jpg
17282065033,"Feb 4, 2026, 10:16:44 AM",Cabell,Ride,"",2700,25.39,137.0,18,false,,ZRide,activities/18378178100.tcx.gz,,18.144,2700.0,2700.0,25390.3,9.84,9.404,0.0,0.0,0.0,0.0,0.0,0.0,,,94.0,90.0,137.0,126.0,,138.0,364.0,,,18.0,,,,,,,,,141.0,2701.0,,,0.0,,1.0,,,,,,,,,,,,,,,,16925543.0,,,,,,,,,,,,9.404,0.0,,,,,0.0,,32.0,66.0,,,,0.0,0.0,,,,0.0,,,,media/a8902c02-d55d-4ca2-a031-4eaa1f268b27.jpg
17270382599,"Feb 3, 2026, 10:23:02 AM",Eichorn +2,Ride,"",3600,32.59,163.0,81,false,,ZRide,activities/18366446041.tcx.gz,,18.144,3600.0,3600.0,32596.7,10.28,9.055,0.0,0.0,0.0,0.0,0.0,0.0,,,101.0,87.0,163.0,147.0,,168.0,600.0,,,81.0,,,,,,,,,182.0,3601.0,,,0.0,,1.0,,,,,,,,,,,,,,,,16925543.0,,,,,,,,,,,,9.055,0.0,,,,,0.0,,72.0,85.0,,,,0.0,0.0,,,,0.0,,,,media/2af19ea1-b777-487e-9761-e97d482d7c16.jpg
17250038414,"Feb 1, 2026, 11:51:36 AM",Tulsa,Ride,"",6300,58.76,129.0,25,false,,ZRide,activities/18345916068.tcx.gz,,18.144,6300.0,6300.0,58764.2,10.28,9.328,0.0,0.0,0.0,0.0,0.0,0.0,,,98.0,90.0,129.0,121.0,,123.0,771.0,,,25.0,,,,,,,,,124.0,6301.0,,,0.0,,1.0,,,,,,,,,,,,,,,,16925543.0,,,,,,,,,,,,9.328,0.0,,,,,0.0,,59.0,58.0,,,,0.0,0.0,,,,0.0,,,,media/0055e97e-0e4d-4cca-9f99-0cc8b30fcb70.jpg
17241163577,"Jan 31, 2026, 4:35:37 PM",Vennacher -2,Ride,"",4500,42.23,169.0,87,false,,ZRide,activities/18336923317.tcx.gz,,18.144,4500.0,4500.0,42237.8,10.78,9.386,0.0,0.0,0.0,0.0,0.0,0.0,,,130.0,90.0,169.0,143.0,,155.0,691.0,,,87.0,,,,,,,,,178.0,4501.0,,,0.0,,1.0,,,,,,,,,,,,,,,,16925543.0,,,,,,,,,,,,9.386,0.0,,,,,0.0,,87.0,84.0,,,,0.0,0.0,,,,0.0,,,,media/06bdd869-88d4-4084-acfa-922c9c02c9aa.jpg
17210953700,"Jan 28, 2026, 10:05:44 PM",Harrah,Ride,"",2700,25.10,138.0,17,false,,ZRide,activities/18306493346.tcx.gz,,18.144,2700.0,2700.0,25101.2,9.9,9.297,0.0,0.0,0.0,0.0,0.0,0.0,,,97.0,90.0,138.0,125.0,,133.0,355.0,,,17.0,,,,,,,,,138.0,2701.0,,,0.0,,1.0,,,,,,,,,,,,,,,,16925543.0,,,,,,,,,,,,9.297,0.0,,,,,0.0,,31.0,65.0,,,,0.0,0.0,,,,0.0,,,,media/afe9fc0d-ebc4-4308-b341-cc92bf9fdbe2.jpg
17199454520,"Jan 27, 2026, 10:06:18 PM",Eclipse -3,Ride,"",3600,32.80,162.0,79,false,,ZRide,activities/18294940309.tcx.gz,,18.144,3600.0,3600.0,32804.9,10.22,9.112,0.0,0.0,0.0,0.0,0.0,0.0,,,99.0,87.0,162.0,146.0,,165.0,583.0,,,79.0,,,,,,,,,177.0,3601.0,,,0.0,,1.0,,,,,,,,,,,,,,,,16925543.0,,,,,,,,,,,,9.112,0.0,,,,,0.0,,59.0,77.0,,,,0.0,0.0,,,,,,,,media/063f9829-e366-4e5c-80bd-ca77e95eaca7.jpg
17174488514,"Jan 25, 2026, 3:21:06 PM",Cloudripper -4,Ride,"",3600,34.16,167.0,65,false,,ZRide,activities/18269802883.tcx.gz,,18.144,3600.0,3600.0,34163.6,10.4,9.49,0.0,0.0,0.0,0.0,0.0,0.0,,,140.0,91.0,167.0,141.0,,148.0,523.0,,,65.0,,,,,,,,,173.0,3601.0,,,0.0,,1.0,,,,,,,,,,,,,,,,16925543.0,,,,,,,,,,,,9.49,0.0,,,,,0.0,,56.0,75.0,,,,0.0,0.0,,,,,,,,media/a9b7bd6d-1f69-4245-8a74-8bfa3c035dfb.jpg
17160413392,"Jan 24, 2026, 11:46:15 AM",Whorl,Ride,"",4500,42.78,142.0,39,false,,ZRide,activities/18255567794.tcx.gz,,18.144,4500.0,4500.0,42784.2,10.0,9.508,0.0,0.0,0.0,0.0,0.0,0.0,,,97.0,91.0,142.0,130.0,,132.0,590.0,,,39.0,,,,,,,,,133.0,4501.0,,,0.0,,1.0,,,,,,,,,,,,,,,,16925543.0,,,,,,,,,,,,9.508,0.0,,,,,0.0,,41.0,58.0,,,,0.0,0.0,,,,,,,,media/23412603-65e9-42b7-9e2b-91a3d13c0c26.jpg
17148429450,"Jan 23, 2026, 10:31:39 AM",Morning Weight Training,Weight Training,"",2807,0,126.0,5,false,,,activities/18243504575.fit.gz,,,2807.0,2807.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,126.0,84.0,,,168.0,,,5.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,80.0,0.0,0.0,,,,,,,,""
17137608227,"Jan 22, 2026, 10:26:10 AM",Mont Gosford -1,Ride,"",4500,42.18,135.0,27,false,,ZRide,activities/18232599895.tcx.gz,,18.144,4500.0,4500.0,42188.6,10.0,9.375,0.0,0.0,0.0,0.0,0.0,0.0,,,96.0,90.0,135.0,125.0,,131.0,584.0,,,27.0,,,,,,,,,132.0,4501.0,,,0.0,,1.0,,,,,,,,,,,,,,,,16925543.0,,,,,,,,,,,,9.375,0.0,,,,,0.0,,40.0,57.0,,,,0.0,0.0,,,,,,,,media/8bd3986b-7ced-45a3-8daf-0464430ccee4.jpg
17113948789,"Jan 20, 2026, 10:23:29 AM",Monitor,Ride,"",3600,34.06,158.0,64,false,,ZRide,activities/18208768357.tcx.gz,,18.144,3600.0,3600.0,34065.0,10.5,9.463,0.0,0.0,0.0,0.0,0.0,0.0,,,137.0,91.0,158.0,140.0,,154.0,540.0,,,64.0,,,,,,,,,170.0,3601.0,,,0.0,,1.0,,,,,,,,,,,,,,,,16925543.0,,,,,,,,,,,,9.463,0.0,,,,,0.0,,54.0,74.0,,,,0.0,0.0,,,,,,,,media/c601382f-9378-4f5a-bfd1-c238adacbf1e.jpg
17102738181,"Jan 19, 2026, 11:22:37 AM",Morning Weight Training,Weight Training,"",3249,0,120.0,5,false,,,activities/18197510280.fit.gz,,,3249.0,3249.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,120.0,79.0,,,161.0,,,5.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,12.0,0.0,0.0,,,,,,,,""
17094291181,"Jan 18, 2026, 1:37:31 PM",Stickney,Ride,"",5400,52.31,135.0,33,false,,ZRide,activities/18188970353.tcx.gz,,18.144,5400.0,5400.0,52317.4,10.44,9.688,0.0,0.0,0.0,0.0,0.0,0.0,,,105.0,93.0,135.0,125.0,,119.0,638.0,,,33.0,,,,,,,,,120.0,5401.0,,,0.0,,1.0,,,,,,,,,,,,,,,,16925543.0,,,,,,,,,,,,9.688,0.0,,,,,0.0,,40.0,52.0,,,,0.0,0.0,,,,,,,,media/d76d27e7-9366-45d0-99c1-8a4c55daee9d.jpg
17080830320,"Jan 17, 2026, 12:05:43 PM",Vincent,Ride,"",4500,41.39,160.0,96,false,,ZRide,activities/18175314132.tcx.gz,,18.144,4500.0,4500.0,41391.8,10.16,9.198,0.0,0.0,0.0,0.0,0.0,0.0,,,101.0,89.0,160.0,145.0,,147.0,658.0,,,96.0,,,,,,,,,153.0,4501.0,,,0.0,,1.0,,,,,,,,,,,,,,,,16925543.0,,,,,,,,,,,,9.198,0.0,,,,,0.0,,54.0,66.0,,,,0.0,0.0,,,,,,,,media/844cddc0-5d0b-476e-b52d-e5e64332b1e5.jpg
17057044397,"Jan 15, 2026, 10:20:37 AM",Leavitt -5,Ride,"",3600,33.64,158.0,75,false,,ZRide,activities/18151305591.tcx.gz,,18.144,3600.0,3600.0,33639.6,10.0,9.344,0.0,0.0,0.0,0.0,0.0,0.0,,,98.0,90.0,158.0,143.0,,152.0,540.0,,,75.0,,,,,,,,,155.0,3601.0,,,0.0,,1.0,,,,,,,,,,,,,,,,16925543.0,,,,,,,,,,,,9.344,0.0,,,,,0.0,,44.0,67.0,,,,0.0,0.0,,,,,,,,media/ef139f1e-f56f-418b-a07b-5c22437d05fe.jpg
17012061949,"Jan 11, 2026, 11:47:46 AM",Brasstown -1,Ride,"",5400,51.89,141.0,37,false,,ZRide,activities/18105996005.tcx.gz,,18.144,5400.0,5400.0,51891.4,10.1,9.61,0.0,0.0,0.0,0.0,0.0,0.0,,,103.0,92.0,141.0,128.0,,135.0,721.0,,,37.0,,,,,,,,,135.0,5401.0,,,0.0,,1.0,,,,,,,,,,,,,,,,16925543.0,,,,,,,,,,,,9.61,0.0,,,,,0.0,,50.0,58.0,,,,0.0,0.0,,,,,,,,media/ffe5f591-1468-475c-b442-239343f180ff.jpg
17001353234,"Jan 10, 2026, 12:13:22 PM",Morning Ride,Ride,"",7220,49.40,178.0,88,false,"",CFR,activities/18095139978.fit.gz,,7.394,7220.0,6426.0,49403.9,15.04,7.688,294.0,305.0,4.2,50.0,11.1,0.0,,,111.0,88.0,178.0,133.0,,175.0,1492.0,,2.0,88.0,1121224.0,,,,,,,,176.0,7156.0,0.0,,0.0,,1.0,,1768046400.0,3.0,7.3,7.4,2.6,0.72,1022.2,1.5,4.2,21.0,0.0,1768047523.0,1768081770.0,0.75,14320364.0,,0.97,5.0,0.99,25124.0,0.0,,,,,,6.843,1174.5,,,,,0.0,,117.0,77.0,,,,0.0,0.0,,,,,,,,""
16984725803,"Jan 8, 2026, 10:20:43 PM",Whorl,Ride,"",4500,42.79,146.0,42,false,"",ZRide,activities/18078309913.tcx.gz,,18.144,4500.0,4500.0,42789.4,10.0,9.509,0.0,0.0,0.0,0.0,0.0,0.0,,,99.0,91.0,146.0,130.0,,142.0,634.0,,,42.0,,,,,,,,,144.0,4501.0,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,16925543.0,,,,,,,,,,,,9.509,0.0,,,,,0.0,,49.0,63.0,,,,0.0,0.0,,,,,,,,media/b496f3b2-3e05-49e4-9232-86cc0274a1ec.jpg
16966476081,"Jan 7, 2026, 10:25:58 AM",Brecherspitz,Ride,"",3600,33.98,138.0,24,false,,ZRide,activities/18059941126.tcx.gz,,18.144,3600.0,3600.0,33983.6,10.0,9.44,0.0,0.0,0.0,0.0,0.0,0.0,,,96.0,91.0,138.0,127.0,,140.0,501.0,,,24.0,,,,,,,,,144.0,3601.0,,,0.0,,1.0,,,,,,,,,,,,,,,,16925543.0,,,,,,,,,,,,9.44,0.0,,,,,0.0,,39.0,63.0,,,,0.0,0.0,,,,,,,,media/e9073664-22b6-4010-afba-492c00bf8a0a.jpg
16954854780,"Jan 6, 2026, 10:23:27 AM",Mount Hayes -4,Ride,"",3600,34.10,173.0,111,false,,ZRide,activities/18048209452.tcx.gz,,18.144,3600.0,3600.0,34108.8,10.84,9.475,0.0,0.0,0.0,0.0,0.0,0.0,,,136.0,91.0,173.0,152.0,,168.0,599.0,,,111.0,,,,,,,,,182.0,3601.0,,,0.0,,1.0,,,,,,,,,,,,,,,,16925543.0,,,,,,,,,,,,9.475,0.0,,,,,0.0,,62.0,79.0,,,,0.0,0.0,,,,,,,,media/3f82bdc2-4b51-46fc-a4b7-9cd7b86479ba.jpg
16934578551,"Jan 4, 2026, 11:44:14 AM",Axis,Ride,"",6300,60.47,134.0,28,false,,ZRide,activities/18027711758.tcx.gz,,18.144,6300.0,6300.0,60470.3,10.1,9.598,0.0,0.0,0.0,0.0,0.0,0.0,,,98.0,92.0,134.0,124.0,,121.0,762.0,,,28.0,,,,,,,,,121.0,6301.0,,,0.0,,1.0,,,,,,,,,,,,,,,,16925543.0,,,,,,,,,,,,9.598,0.0,,,,,0.0,,49.0,53.0,,,,0.0,0.0,,,,,,,,media/a542c5c3-b6f2-4f63-aa0c-25e58716a41b.jpg
16923574827,"Jan 3, 2026, 12:52:53 PM",Starr -1,Ride,"",3600,34.53,173.0,76,false,,ZRide,activities/18016573858.tcx.gz,,18.144,3600.0,3600.0,34538.8,10.84,9.594,0.0,0.0,0.0,0.0,0.0,0.0,,,138.0,93.0,173.0,144.0,,155.0,545.0,,,76.0,,,,,,,,,179.0,3601.0,,,0.0,,1.0,,,,,,,,,,,,,,,,16925543.0,,,,,,,,,,,,9.594,0.0,,,,,0.0,,60.0,78.0,,,,0.0,0.0,,,,,,,,media/cd712bc9-eb49-4c36-bb64-aa5dc4681cc8.jpg
16903132662,"Jan 1, 2026, 12:50:30 PM",Cahas,Ride,"",4500,43.57,138.0,30,false,,ZRide,activities/17995867362.tcx.gz,,18.144,4500.0,4500.0,43578.6,10.0,9.684,0.0,0.0,0.0,0.0,0.0,0.0,,,98.0,93.0,138.0,127.0,,129.0,574.0,,,30.0,,,,,,,,,129.0,4501.0,,,0.0,,1.0,,,,,,,,,,,,,,,,16925543.0,,,,,,,,,,,,9.684,0.0,,,,,0.0,,39.0,56.0,,,,0.0,,,,,,,,,media/809d64b1-34b3-487a-88aa-3f2962e93db7.jpg
16896079061,"Dec 31, 2025, 3:06:15 PM",Piramida,Ride,5k for ‘25 with a few hours to spare.,4500,42.45,144.0,41,false,,ZRide,activities/17988653785.tcx.gz,,18.144,4500.0,4500.0,42454.2,10.0,9.434,0.0,0.0,0.0,0.0,0.0,0.0,,,96.0,91.0,144.0,131.0,,139.0,623.0,,,41.0,,,,,,,,,142.0,4501.0,,,0.0,,1.0,,,,,,,,,,,,,,,,16925543.0,,,,,,,,,,,,9.434,0.0,,,,,0.0,,48.0,62.0,,,,0.0,,,,,,,,,media/01711e69-6843-4d21-8148-6b697119b530.jpg
16874486958,"Dec 29, 2025, 1:05:41 PM",Morning Ride,Ride,"",5852,42.80,172.0,74,false,,CFR,activities/17966766497.fit.gz,,7.394,5852.0,5521.0,42801.7,14.04,7.753,275.0,277.0,90.6,170.8,11.2,0.0,,,104.0,85.0,172.0,133.0,,169.0,1282.0,,8.0,74.0,929106.0,,,,,,,,176.0,5853.0,,,0.0,,1.0,,1767013200.0,3.0,10.9,5.6,9.7,0.92,1000.1,5.9,8.9,218.0,0.0,1767011341.0,1767045590.0,0.375,14320364.0,,0.5,1.0,0.96,17495.4,0.0,,,,,,7.314,0.0,,,,,0.0,,96.0,77.0,,,,0.0,,,,,,,,,media/CCB94775-4811-440F-BD01-D886F0D83E32.jpg
16856103267,"Dec 27, 2025, 2:30:34 PM",Brandy Station Loop,Ride,"",6539,48.92,,,false,,CFR,activities/17948028166.fit.gz,,7.394,6539.0,6053.0,48920.3,15.84,8.082,262.0,262.0,64.4,126.8,15.0,0.0,,,104.0,84.0,,,,181.0,1219.0,,1.0,,1089816.0,,,,,,,,192.0,6447.0,,,0.0,,1.0,,1766844000.0,2.0,1.5,4.1,-2.3,0.76,1016.8,1.0,1.7,23.0,0.0,1766838482.0,1766872674.0,0.125,14320364.0,,0.0,1.0,0.39,21882.0,0.0,,,,,,7.481,1399.6,,,,,0.0,,126.0,84.0,,,,0.0,,,,,,,,,""
16837033954,"Dec 25, 2025, 12:10:17 PM",McDonald,Ride,"",5400,51.00,140.0,48,false,,ZRide,activities/17928594354.tcx.gz,,18.144,5400.0,5400.0,51002.0,10.06,9.445,0.0,0.0,0.0,0.0,0.0,0.0,,,101.0,91.0,140.0,130.0,,132.0,711.0,,,48.0,,,,,,,,,134.0,5401.0,,,0.0,,1.0,,,,,,,,,,,,,,,,16925543.0,,,,,,,,,,,,9.445,0.0,,,,,0.0,,51.0,59.0,,,,0.0,,,,,,,,,media/b6bd6956-317c-4b9a-9ace-3e2e1bdd72f3.jpg
16831281411,"Dec 24, 2025, 3:09:47 PM",Frostbite #3,Ride,"",6586,50.33,172.0,60,false,"",Frankenbike ,activities/17922719511.fit.gz,,7.257,6586.0,6420.0,50329.8,12.36,7.84,279.0,278.0,26.6,59.6,9.3,0.0,,,105.0,82.0,172.0,130.0,,148.0,1090.0,,8.0,60.0,941472.0,,,,,,,,162.0,6584.0,0.0,,0.0,,1.0,,1766588400.0,8.0,5.4,0.2,-1.3,0.62,1019.7,7.0,14.9,318.0,0.0,1766578634.0,1766612183.0,0.125,16818783.0,,0.0,1.0,0.1,32004.0,1.0,,,,,,7.642,0.0,,,,,0.0,,91.0,71.0,,,,0.0,,,,,,,,,""
16820006012,"Dec 23, 2025, 12:25:46 PM",Geiger -1,Ride,"",3600,33.81,171.0,104,false,,ZRide,activities/17911306555.tcx.gz,,18.144,3600.0,3600.0,33812.1,10.74,9.392,0.0,0.0,0.0,0.0,0.0,0.0,,,105.0,90.0,171.0,152.0,,161.0,565.0,,,104.0,,,,,,,,,176.0,3601.0,,,0.0,,1.0,,,,,,,,,,,,,,,,16925543.0,,,,,,,,,,,,9.392,0.0,,,,,0.0,,59.0,77.0,,,,0.0,,,,,,,,,media/a156b258-4b41-4b80-af3b-189ad8e90b4e.jpg
16802540990,"Dec 21, 2025, 11:53:02 AM",Andrews -1,Ride,"",5400,51.13,145.0,68,false,,ZRide,activities/17893645180.tcx.gz,,18.144,5400.0,5400.0,51130.7,10.24,9.469,0.0,0.0,0.0,0.0,0.0,0.0,,,105.0,91.0,145.0,135.0,,137.0,731.0,,,68.0,,,,,,,,,138.0,5401.0,,,0.0,,1.0,,,,,,,,,,,,,,,,16925543.0,,,,,,,,,,,,9.469,0.0,,,,,0.0,,54.0,60.0,,,,0.0,,,,,,,,,media/d90514f6-7295-4a82-9c63-b42dd8d2e262.jpg
16795403610,"Dec 20, 2025, 2:00:57 PM",Frostbite #2,Ride,"",8865,66.71,176.0,201,false,,Frankenbike ,activities/17886385706.fit.gz,,7.257,8865.0,8188.0,66718.7,12.5,8.148,388.0,387.0,25.8,98.0,25.5,0.0,,,107.0,84.0,176.0,147.0,,167.0,1553.0,,0.0,201.0,1362448.0,,,,,,,,182.0,8487.0,,,0.0,,1.0,,1766239200.0,2.0,-0.6,-4.6,-4.5,0.75,1023.8,4.1,7.7,296.0,0.0,1766232950.0,1766266467.0,0.0,16818783.0,,0.0,1.0,0.62,27323.0,1.0,,,,,,7.526,0.0,,,,,0.0,,148.0,79.0,,,,0.0,,,,,,,,,""
16762292236,"Dec 16, 2025, 9:23:28 PM",Leavitt -5,Ride,"",3600,33.02,153.0,53,false,,ZRide,activities/17852817771.tcx.gz,,18.144,3600.0,3600.0,33028.5,9.74,9.175,0.0,0.0,0.0,0.0,0.0,0.0,,,95.0,88.0,153.0,137.0,,151.0,605.0,,,53.0,,,,,,,,,154.0,3601.0,,,0.0,,1.0,,,,,,,,,,,,,,,,16925543.0,,,,,,,,,,,,9.175,0.0,,,,,0.0,,45.0,67.0,,,,0.0,,,,,,,,,media/70f9652b-ceb3-471d-9151-f6e1ae82dc1f.jpg
16740980485,"Dec 14, 2025, 12:37:29 PM",Popomanaseu,Ride,"",5400,49.27,156.0,115,false,,ZRide,activities/17831315453.tcx.gz,,18.144,5400.0,5400.0,49274.4,10.96,9.125,0.0,0.0,0.0,0.0,0.0,0.0,,,105.0,88.0,156.0,143.0,,162.0,974.0,,,115.0,,,,,,,,,165.0,5401.0,,,0.0,,1.0,,,,,,,,,,,,,,,,16925543.0,,,,,,,,,,,,9.125,0.0,,,,,0.0,,77.0,72.0,,,,0.0,,,,,,,,,media/12453981-2a9f-44c0-9002-74c04a4c8337.jpg
16730785734,"Dec 13, 2025, 12:21:22 PM",Baxter -2,Ride,"",3600,34.11,154.0,77,false,,ZRide,activities/17820947881.tcx.gz,,18.144,3600.0,3600.0,34109.3,10.0,9.475,0.0,0.0,0.0,0.0,0.0,0.0,,,99.0,91.0,154.0,143.0,,142.0,568.0,,,77.0,,,,,,,,,144.0,3601.0,,,0.0,,1.0,,,,,,,,,,,,,,,,16925543.0,,,,,,,,,,,,9.475,0.0,,,,,0.0,,39.0,63.0,,,,0.0,,,,,,,,,media/f180ae80-ac16-4955-bf2e-425cc6f2c5fa.jpg
16730202804,"Dec 13, 2025, 11:48:30 AM",Mono,Ride,,1845,17.26,164.0,30,false,,Frankenbike ,activities/17820359355.tcx.gz,,7.257,1845.0,1845.0,17262.9,10.56,9.357,0.0,0.0,0.0,0.0,0.0,0.0,,,101.0,90.0,164.0,139.0,,156.0,321.0,,,30.0,,,,,,,,,160.0,1846.0,,,0.0,,1.0,,,,,,,,,,,,,,,,16818783.0,,,,,,,,,,,,9.357,0.0,,,,,0.0,,25.0,70.0,,,,,,,,,,,,,media/81cfa7bb-9776-42be-bbb3-becd2502b6de.jpg
